code_asset,id_item,id_shop,id_cabang,id_category_asset,id_unit,asset_name,nilai_buku,status,timestamp,user_update,keterangan
TM510,1,2388,0,5,23,Kunci Ring (Offset Wrench),0,Active,5/20/2014 11:47,240,\N
M5-1315,2,2388,0,5,2,Kunci Ring 13-15 (Offset Wrench),0,Active,5/20/2014 11:47,240,\N
M5-3032,3,2388,0,5,2,Kunci Ring 30-32 (Offset Wrench),0,Active,5/20/2014 11:54,240,\N
TMS212,4,2388,0,5,23,Kunci Pas Ring (Combination Wrench),0,Active,5/20/2014 11:54,240,\N
MS2-11,5,2388,0,5,2,Kunci Pas Ring 11 (Combination Wrench),29581,Active,6/17/2014 8:42,240,\N
MS2-18,6,2388,0,5,2,Kunci Pas Ring 18 (Combination Wrench),55165,Active,6/17/2014 8:43,240,\N
MS2-24,7,2388,0,5,2,Kunci Pas Ring 24 (Combination Wrench),93541,Active,6/17/2014 8:43,240,\N
MS2-27,8,2388,0,5,2,Kunci Pas Ring 27 (Combination Wrench),123123,Active,6/17/2014 8:43,240,\N
MS2-30,9,2388,0,5,2,Kunci Pas Ring 30 (Combination Wrench),151905,Active,6/17/2014 8:43,240,\N
MS2-32,10,2388,0,5,2,Kunci Pas Ring 32 (Combination Wrench),167895,Active,6/17/2014 8:43,240,\N
TB420X,11,2388,0,5,23,Kunci Sock (Socket Wrench),2488843,Active,6/17/2014 8:43,240,\N
B4L-12,12,2388,0,5,2,Kunci Sock Panjang 12 (Deep Socket) SQ1/2,54366,Active,6/17/2014 8:43,240,\N
B4L-14,13,2388,0,5,2,Kunci Sock Panjang 14 (Deep Socket) SQ1/2,54366,Active,6/17/2014 8:43,240,\N
B4L-17,14,2388,0,5,2,Kunci Sock Panjang 17 (Deep Socket) SQ1/2,59163,Active,6/17/2014 8:43,240,\N
B4L-19,15,2388,0,5,2,Kunci Sock Panjang 19 (Deep Socket) SQ1/2,59163,Active,6/17/2014 8:43,240,\N
B4L-21,16,2388,0,5,2,Kunci Sock Panjang 21 (Deep Socket) SQ1/2,71955,Active,6/17/2014 8:43,240,\N
BP4L-17T,17,2388,0,5,2,Kunci Sock Panjang Hitam Impact (Deep Impact Socket) 17 SQ1/2,87945,Active,6/17/2014 8:43,240,\N
BP4L-19T,18,2388,0,5,2,Kunci Sock Panjang Hitam Impact (Deep Impact Socket) 19 SQ1/2,105534,Active,6/17/2014 8:43,240,\N
BP4L-21T,19,2388,0,5,2,Kunci Sock Panjang Hitam Impact (Deep Impact Socket) 21 SQ1/2,111130,Active,6/17/2014 8:43,240,\N
BR3E,20,2388,0,5,2,Racet Kecil (Rachet Handle) SQ3/8,261436,Active,6/17/2014 8:43,240,\N
BE3-075,21,2388,0,5,2,Sambungan Pendek Racet Sock Kecil (Extension Bar) SQ3/8,75143,Active,6/17/2014 8:43,240,\N
BE3-270,22,2388,0,5,2,Sambungan Panjang Racet Sock Kecil (Extension Bar) SQ3/8,136714,Active,6/17/2014 8:43,240,\N
TH-08,23,2388,0,5,2,Kunci T 8 (T Shape Wrench) ,107932,Active,6/17/2014 8:43,240,\N
TH-10,24,2388,0,5,2,Kunci T 10 (T Shape Wrench) ,107932,Active,6/17/2014 8:43,240,\N
TH-12,25,2388,0,5,2,Kunci T 12 (T Shape Wrench) ,107932,Active,6/17/2014 8:43,240,\N
TH-14,26,2388,0,5,2,Kunci T 14 (T Shape Wrench) ,121524,Active,6/17/2014 8:43,240,\N
B4A-20.8 P,27,2388,0,5,2,Kunci Busi 20.8 (Spark Plug Wrench) SQ1/2,198276,Active,6/17/2014 8:43,240,\N
B4A-16 P,28,2388,0,5,2,Kunci Busi 16 (Spark Plug Wrench) SQ1/2,127120,Active,6/17/2014 8:43,240,\N
B3A-14 SP,29,2388,0,5,2,Kunci Busi 14 (Spark Plug Wrench) SQ1/2,169494,Active,6/17/2014 8:43,240,\N
SPD-200C,30,2388,0,5,2,Tang Biasa (Side Cutting Plier),194278,Active,6/17/2014 8:43,240,\N
PJ-150A,31,2388,0,5,2,Tang Kombinasi (Combination Plier) ,83947,Active,6/17/2014 8:43,240,\N
PSL-150,32,2388,0,5,2,Tang Panjang (Needle Nose Plier) ,164697,Active,6/17/2014 8:43,240,\N
PN1-150,33,2388,0,5,2,Tang Potong (Diagonal Cutting Plier) ,164697,Active,6/17/2014 8:43,240,\N
WPD1-250,34,2388,0,5,2,Heavy Duty Water Pump Plier,227058,Active,6/17/2014 8:43,240,\N
10 WR,35,2388,0,5,2,Tang Buaya (Locking Plier),136500,Active,6/17/2014 8:43,240,\N
SCP-171,36,2388,0,5,2,Tang Tutup (Internal Snap Ring Plier),159900,Active,6/17/2014 8:43,240,\N
SOP-171,37,2388,0,5,2,Tang Buka (External Snap Ring Plier) ,159900,Active,6/17/2014 8:43,240,\N
1607,38,2388,0,5,23,Obeng (Screw Driver) ,137514,Active,6/17/2014 8:43,240,\N
SD-1P,39,2388,0,5,2,Obeng Kecil + (Stubby Driver) ,34378,Active,6/17/2014 8:43,240,\N
SD-1M,40,2388,0,5,2,Obeng Kecil - (Stubby Driver) ,34378,Active,6/17/2014 8:43,240,\N
MWA-300,41,2388,0,5,2,Kunci Inggris (Adjustable Wrench) ,283023,Active,6/17/2014 8:43,240,\N
PWA-300,42,2388,0,5,2,Kunci Pipa (Pipe Wrench) ,188682,Active,6/17/2014 8:43,240,\N
PH45-323,43,2388,0,5,2,Palu (Ball Pen Hammer) ,243048,Active,6/17/2014 8:43,240,\N
K9-6,44,2388,0,5,2,Palu Plastik (Plastic Hammer) ,159900,Active,6/17/2014 8:43,240,\N
HLD2509,45,2388,0,5,23,Kunci L Panjang (Ball Point Hex Key Wrench),695565,Active,6/17/2014 8:43,240,\N
LTX-12,46,2388,0,5,23,Kunci L Bintang Panjang (L Torx Wrench),849069,Active,6/17/2014 8:43,240,\N
8`(mokuba),47,2388,0,5,2,Pahat,48750,Active,6/17/2014 8:53,240,\N
TG-98,48,2388,0,5,2,Fuller Gauge ,77551,Active,6/17/2014 8:53,240,\N
KZI-30,49,2388,0,5,2,Kape (Stainless Scraper),119125,Active,6/17/2014 8:53,240,\N
MZ10-10X12,50,2388,0,5,2,Brake Pipe 10-12 (Flare Nut),158301,Active,6/17/2014 8:53,240,\N
MZ10-14X17,51,2388,0,5,2,Brake Pipe 14-17 (Flare Nut),170293,Active,6/17/2014 8:53,240,\N
KPR-52,52,2388,0,5,2,Kunci Palang Roda,71200,Active,6/17/2014 8:53,240,\N
EVT-1200A,53,2388,0,5,2,Kunci Moment (Torque Wrench),3482450,Active,6/17/2014 8:53,240,\N
SDR-54,54,2388,0,5,24,Solder,225000,Active,6/17/2014 8:53,240,\N
530-104,55,2388,0,5,2,Sikmat (Vernier Califer),544000,Active,6/17/2014 8:53,240,\N
LKJ-56,56,2388,0,5,24,Lampu Kerja (Hand Lamp),88000,Active,6/17/2014 8:53,240,\N
KKR-57,57,2388,0,5,23,Kikir,153000,Active,6/17/2014 8:53,240,\N
D110VR,58,2388,0,5,24,Bor Tangan,358312,Active,6/17/2014 8:53,240,\N
YKAG-090A,59,2388,0,5,24,Air Blow Gun,209469,Active,6/17/2014 8:53,240,\N
JAP436,60,2388,0,5,24,Air Impact Wrench,1733316,Active,6/17/2014 8:53,240,\N
OHZ-210,61,2388,0,5,24,Tire Lever 12",99138,Active,6/17/2014 8:53,240,\N
AYSC-20F,62,2388,0,5,24,Service Creeper,567645,Active,6/17/2014 8:53,240,\N
G1010H,63,2388,0,5,24,Gerinda Tangan,545512,Active,6/17/2014 8:53,240,\N
SKC-M,64,2388,0,5,24,Case (Split Open Metal Case),588432,Active,6/17/2014 8:53,240,\N
TBR-65,65,2388,0,5,24,Tools Box/Rooler Cabinet 4 Drawer,3360000,Active,6/17/2014 8:53,240,\N
DBB-66,66,2388,0,5,24,Dongkrak Buaya Besar,8000000,Active,6/17/2014 8:53,240,\N
DBK-67,67,2388,0,5,24,Dongkrak Buaya Kecil ,1472000,Active,6/17/2014 8:53,240,\N
DBT-68,68,2388,0,5,24,Dongkrak Botol (Bottle Jack Welded),184000,Active,6/17/2014 8:53,240,\N
JST-69,69,2388,0,5,23,Jackstand,242250,Active,6/17/2014 8:53,240,\N
SPR-70,70,2388,0,5,24,Spring Pressure Regulator,425000,Active,6/17/2014 8:53,240,\N
6,71,2388,0,5,24,Ragum Catok (Bench-Vice),1364000,Active,6/17/2014 8:53,240,\N
MBR-72,72,2388,0,5,23,Mata Bor 1-13mm,1105000,Active,6/17/2014 8:53,240,\N
WB 3056,73,2388,0,5,24,Meja Kerja (Work Bench),6375000,Active,6/17/2014 8:53,240,\N
SHM-74,74,2388,0,5,24,Sliding Hammer,1105000,Active,6/17/2014 8:53,240,\N
HL-108,75,2388,0,5,24,Gergaji Besi,85000,Active,6/17/2014 8:53,240,\N
OCN-76,76,2388,0,5,24,Oil Can 500cc,29750,Active,6/17/2014 8:53,240,\N
GBG6,77,2388,0,5,24,Gerinda Meja(Bench Grinder),2138400,Active,6/17/2014 8:53,240,\N
ATD-78,78,2388,0,5,24,Alat Tap Drat(Snai Pipa),2550000,Active,6/17/2014 8:53,240,\N
AVSA-12A,79,2388,0,5,23,Kunci Filter Oli Tipe Mangkok (Oil Filter Wrench),1444696,Active,6/17/2014 8:53,240,\N
CG-400,80,2388,0,5,24,Grease Gun (Cartridge Type),359775,Active,6/17/2014 8:53,240,\N
CW-90140,81,2388,0,5,24,Kunci Filter Oli Tipe Rantai (Oil Filter Wrench Chain),502086,Active,6/17/2014 8:53,240,\N
TK-33,82,2388,0,5,24,Oil Pump,800000,Active,6/17/2014 8:53,240,\N
E-02,83,2388,0,5,24,Penampung Oli Stanlis (Washing Pan),255000,Active,6/17/2014 8:53,240,\N
KFO-84,84,2388,0,5,24,Kunci Filter Oli (Two Way Oil Filter Wrench),80000,Active,6/17/2014 8:53,240,\N
CD 800,85,2388,0,5,24,Multi Meter Digital,425000,Active,6/17/2014 8:53,240,\N
YX-360TRF,86,2388,0,5,24,Multi Meter Analog,425000,Active,6/17/2014 8:53,240,\N
HS 201,87,2388,0,5,24,Mesin Spooring Hunter Hawkeye,195000000,Active,6/17/2014 8:53,240,\N
HL 51G,88,2388,0,5,24,Schissor Lift Heshbon,69975000,Active,6/17/2014 8:53,240,\N
C 490 WA,89,2388,0,5,24,Schissor Lift Eurasia,33000000,Active,6/17/2014 8:53,240,\N
HT-230,90,2388,0,5,24,Tyre Changer Heshbon,35775000,Active,6/17/2014 8:53,240,\N
A2000,91,2388,0,5,24,Tyre Changer Chorghi,33000000,Active,6/17/2014 8:53,240,\N
EM 7280,92,2388,0,5,24,Wheel Balancer Corghi,61125000,Active,6/17/2014 8:53,240,\N
7.5 PK,93,2388,0,5,24,Air Compressor Puma ,0,Active,6/17/2014 8:53,240,\N
FS4000L,94,2388,0,5,24,Nitrogen Kernel,15000000,Active,6/17/2014 8:53,240,\N
DCA-13 ESK,95,2388,0,5,24,Genset Denyo,99500000,Active,6/17/2014 8:53,240,\N
Launch,96,2388,0,5,24,Scanner,40000000,Active,6/17/2014 8:53,240,\N
PCS-98,97,2388,0,5,24,Komputer Samsung,5070000,Active,6/17/2014 8:53,240,\N
PHP-99,98,2388,0,5,24,Printer Admin HP Deskjet,580000,Active,6/17/2014 8:53,240,\N
PEP-100,99,2388,0,5,24,Printer Faktur Epson LX-310,1720000,Active,6/17/2014 8:53,240,\N
TVS-101,100,2388,0,5,24,TV LCD Samsung,0,Active,6/17/2014 8:53,240,\N
VVK-102,101,2388,0,5,24,CCTV Camera Vivotek,6930000,Active,6/17/2014 8:53,240,\N
SKN-103,102,2388,0,5,24,Dispenser (Hot & Cold) Sanken,0,Active,6/17/2014 8:53,240,\N
TLP-104,103,2388,0,5,24,Telpon Panasonic,0,Active,6/17/2014 8:53,240,\N
TPL-105,104,2388,0,5,24,WiFi TP-Link,260000,Active,6/17/2014 8:53,240,\N
KSF-106,105,2388,0,4,24,Motor Honda Supra Fit,0,Active,6/17/2014 8:53,240,\N
MCT-107,106,2388,0,1,24,Meja Customer,2299000,Active,6/17/2014 8:53,240,\N
MPC-108,107,2388,0,1,24,Meja Computer,899000,Active,6/17/2014 8:53,240,\N
MKB-109,108,2388,0,1,24,Meja Kabeng,2399000,Active,6/17/2014 8:53,240,\N
KCT-110,109,2388,0,1,24,Kursi Costumer,499000,Active,6/17/2014 8:53,240,\N
KRD-111,110,2388,0,1,24,Kursi Admin (Roda),729000,Active,6/17/2014 8:53,240,\N
KTP-112,111,2388,0,1,24,Kursi Tamu Panjang,1999000,Active,6/17/2014 8:53,240,\N
MCT-113,112,2388,0,1,24,Meja Counter (Achilles),0,Active,6/17/2014 8:53,240,\N
RFO-114,113,2388,0,1,24,Rak File (Odner),1899000,Active,6/17/2014 8:53,240,\N
LFL-115,114,2388,0,1,24,Lemari File,0,Active,6/17/2014 8:53,240,\N
LCM-116,115,2388,0,1,24,Locker Mekanik,0,Active,6/17/2014 8:53,240,\N
RBG-117,116,2388,0,1,24,Rak Ban Gudang,0,Active,6/17/2014 8:53,240,\N
ROL-118,117,2388,0,1,24,Rak Oli,0,Active,6/17/2014 8:53,240,\N
ETL-119,118,2388,0,1,24,Etalase / display,0,Active,6/17/2014 8:53,240,\N
KHR-106,119,2388,0,4,24,Motor Honda Revo,0,Active,6/17/2014 8:53,240,\N
KDA-107,120,2388,0,4,24,Mobil Daihatsu Ayla,99950000,Active,6/17/2014 8:53,240,\N
KDG-106,121,2388,0,4,24,Mobil Daihatsu Gran Max,123000000,Active,6/17/2014 8:53,240,\N
SD-6,122,2388,0,5,23,Impact Screw Driver,0,Active,7/3/2014 16:41,327,\N
XXXXX,123,2388,0,3,20,TEST,0,Active,12/2/2016 14:12,240,\N
MOUSE\LOGITEC\M331,124,2388,98,6,2,MOUSE LOGITEC M331,0,Non Active,11/13/2018 13:34,617,MOUSE LOGITEC M331
KEYBOARD\LOGITECH\K1,125,2388,0,7,2,KEYBOARD LOGITECH K120,0,Active,11/13/2018 13:35,617,KEYBOARD LOGITECH K120
UPS\APC\BX1100LI-MS,126,2388,0,8,24,UPS APC BX1100LI-MS,0,Active,11/13/2018 14:24,617,
MSBK/GENST/DENYO/25E,127,2388,0,9,24,GENSET DENYO 25ES,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/DENYO/13E,128,2388,0,9,24,GENSET DENYO 13ES,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/PERKINS,129,2388,0,9,24,GENSET PERKINS,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/PERKINS/T,130,2388,0,9,24,GENSET PERKINS TN-20P,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/HIGHLANDE,131,2388,0,9,24,GENSET HIGHLANDER 20 KVA,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/TRAKNUS,132,2388,0,9,24,GENSET TRAKNUS,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/TRAKNUS/P,133,2388,0,9,24,GENSET TRAKNUS PLP 20 P,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/STAMFORD/,134,2388,0,9,24,GENSET STAMFORD HUL1446,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/STAMFORD/,135,2388,0,9,24,GENSET STAMFORD PJ144DI,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/SAONON/SC,136,2388,0,9,24,GENSET SAONON SC 110-S,0,Active,11/23/2018 11:20,0,\N
MSBK/GENST/READYCRAF,137,2388,0,9,24,GENSET READY CRAFT,0,Active,11/23/2018 11:20,0,\N
NTBK/NTBOK/TOSHIBA,138,2388,0,34,24,NOTEBOOK TOSHIBA,0,Active,11/23/2018 11:20,0,\N
NTBK/NTBOK/DELL,139,2388,0,34,24,NOTEBOOK DELL,0,Active,11/23/2018 11:20,0,\N
MONI/COMPU/DELL,140,2388,0,15,24,MONITOR DELL,0,Active,11/23/2018 11:20,0,\N
MONI/COMPU/SAMSUNG,141,2388,0,15,24,MONITOR SAMSUNG,0,Active,11/23/2018 11:20,0,\N
MONI/COMPU/LENOVO,142,2388,0,15,24,MONITOR LENOVO,0,Active,11/23/2018 11:20,0,\N
MONI/COMPU/LENOVO/PB,143,2388,0,15,24,MONITOR LENOVO PBNKRN,0,Active,11/23/2018 11:20,0,\N
MONI/COMPU/SAMSUNG/L,144,2388,0,15,24,MONITOR SAMSUNG LS19B150,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/HP/S19D3,145,2388,0,17,24,PRINTER HP S19D300HY,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/EPSON/26,146,2388,0,17,24,PRINTER EPSON 2645,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/EPSON/15,147,2388,0,17,24,PRINTER EPSON 1515,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/EPSON/L3,148,2388,0,17,24,PRINTER EPSON L300,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/EPSON/L1,149,2388,0,17,24,PRINTER EPSON L120,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/HP,150,2388,0,17,24,PRINTER HP,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/HP/2135,151,2388,0,17,24,PRINTER HP 2135,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/HP/1000,152,2388,0,17,24,PRINTER HP 1000,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/HP/LX310,153,2388,0,17,24,PRINTER HP LX-310,0,Active,11/23/2018 11:20,0,\N
PRIN/PRINTE/HP/P1102,154,2388,0,17,24,PRINTER HP P1102,0,Active,11/23/2018 11:20,0,\N
MNPC/MINPC/INTEL/D34,155,2388,0,16,24,MINI PC INTEL D34010WYKH,0,Active,11/23/2018 11:20,0,\N
MNPC/MINPC/INTEL,156,2388,0,16,24,MINI PC INTEL,0,Active,11/23/2018 11:20,0,\N
MNPC/MINPC/DELL,157,2388,0,16,24,MINI PC DELL,0,Active,11/23/2018 11:20,0,\N
MNPC/MINPC/BYON/INTE,158,2388,0,16,24,MINI PC BYON,0,Active,11/23/2018 11:20,0,\N
MNPC/MINPC/BYON,159,2388,0,16,24,MINI PC BYON,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/HIKVISION,160,2388,0,6,24,MOUSE HIKVISION,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/LOGITECH/,161,2388,0,6,24,MOUSE LOGITECH B100,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/LOGITECH/,162,2388,0,6,24,MOUSE LOGITECH M331,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/GENIUS,163,2388,0,6,24,MOUSE GENIUS,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/POWERLOCK,164,2388,0,6,24,MOUSE POWER LOCK,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/POWERLOGI,165,2388,0,6,24,MOUSE POWER LOGIC,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/LENOVO,166,2388,0,6,24,MOUSE LENOVO,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/LENOVO/MT,167,2388,0,6,24,MOUSE LENOVO MTL0025D,0,Active,11/23/2018 11:20,0,\N
MOUS/MOUSE/MEDIATECH,168,2388,0,6,24,MOUSE MEDIATECH,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/LOGITECH,170,2388,0,7,24,KEYBOARD LOGITECH,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/GRAPHITE,171,2388,0,7,24,KEYBOARD GRAPHITE,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/GENIUS,172,2388,0,7,24,KEYBOARD GENIUS,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/POWERLOGI,173,2388,0,7,24,KEYBOARD POWER LOGIC,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/DELL,174,2388,0,7,24,KEYBOARD POWER DELL,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/LENOVO,175,2388,0,7,24,KEYBOARD LENOVO,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/DELL,176,2388,0,7,24,KEYBOARD DELL,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/ASUS,177,2388,0,7,24,KEYBOARD ASUS,0,Active,11/23/2018 11:20,0,\N
KYBR/KEYBO/MTECH,178,2388,0,7,24,KEYBOARD M TECH,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/NN,179,2388,0,19,24,PC SERVER,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/XENON,180,2388,0,19,24,PC SERVER XENON,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/POWERLOGI,181,2388,0,19,24,PC SERVER POWER LOGIC,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/XENINGTX2,182,2388,0,19,24,PC SERVER XENIN GTX2,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/DELL,183,2388,0,19,24,PC SERVER DELL,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/ASUS,184,2388,0,19,24,PC SERVER ASUS,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/POWER,185,2388,0,19,24,PC SERVER POWER,0,Active,11/23/2018 11:20,0,\N
PCSV/PCSVR/HIKVISION,186,2388,0,19,24,PC SERVER HIKVISION,0,Active,11/23/2018 11:20,0,\N
INFK/INFKU/NN,187,2388,0,35,24,INFOKUS,0,Active,11/23/2018 11:20,0,\N
PRJK/PROJK/NN,188,2388,0,36,24,PROJECTOR,0,Active,11/23/2018 11:20,0,\N
CCTV/CCTV/NN,189,2388,0,20,24,CCTV,0,Active,11/23/2018 11:20,0,\N
CCTV/CCTV/ROHS,190,2388,0,20,24,CCTV ROHS,0,Active,11/23/2018 11:20,0,\N
CCTV/CCTV/VIVOTEX,191,2388,0,20,24,CCTV VIVOTEX,0,Active,11/23/2018 11:20,0,\N
CCTV/CCTV/VIVOTEX/H2,192,2388,0,20,24,CCTV VIVOTEX H264,0,Active,11/23/2018 11:20,0,\N
CCTV/CCTV/VIVOTEX/IP,193,2388,0,20,24,CCTV VIVOTEX IP8331,0,Active,11/23/2018 11:20,0,\N
CCTV/CCTV/HIKVISION,194,2388,0,20,24,CCTV HIKVISION,0,Active,11/23/2018 11:20,0,\N
STIC/STABI/FERRORESS,195,2388,0,21,24,STABILIZER ICA FERRO RESONANT 350,0,Active,11/23/2018 11:20,0,\N
TV/TVLCD/SAMSUNG,196,2388,0,22,24,TV LCD SAMSUNG,0,Active,11/23/2018 11:20,0,\N
TV/TVLCD/SHARP,197,2388,0,22,24,TV LCD SHARP,0,Active,11/23/2018 11:20,0,\N
TV/TVLCD/LG,198,2388,0,22,24,TV LCD LG,0,Active,11/23/2018 11:20,0,\N
WLFN/WALLF/COSMOS,199,2388,0,23,24,WALL FAN COSMOS,0,Active,11/23/2018 11:20,0,\N
WLFN/WALLF/TURBO,200,2388,0,23,24,WALL FAN TURBO,0,Active,11/23/2018 11:20,0,\N
WLFN/WALLF/SANEX,201,2388,0,23,24,WALL FAN SANEX,0,Active,11/23/2018 11:20,0,\N
WLFN/WALLF/YAMAKAWA,202,2388,0,23,24,WALL FAN YAMAKAWA,0,Active,11/23/2018 11:20,0,\N
